Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,63.86000061035156,64.02999877929688,62.849998474121094,63.79999923706055,61.06321716308594,4483600
2023-01-04,64.0,65.22000122070312,63.849998474121094,64.61000061035156,61.838470458984375,3887200
2023-01-05,64.26000213623047,64.27999877929688,63.119998931884766,63.38999938964844,60.67080307006836,3783000
2023-01-06,63.75,64.44999694824219,63.68000030517578,64.08000183105469,61.33120346069336,4261600
2023-01-09,64.0199966430664,64.86000061035156,63.68000030517578,64.69999694824219,61.92461013793945,3885800
2023-01-10,64.37000274658203,64.51000213623047,63.810001373291016,64.13999938964844,61.388633728027344,3121500
2023-01-11,64.66000366210938,66.08000183105469,64.0999984741211,66.0,63.1688346862793,5024500
2023-01-12,66.12000274658203,66.83000183105469,65.58000183105469,66.55000305175781,63.69525909423828,3525800
2023-01-13,66.16000366210938,66.54000091552734,65.80999755859375,66.19000244140625,63.350704193115234,2148700
2023-01-17,66.25,67.25,66.2300033569336,66.88999938964844,64.02066802978516,3192800
2023-01-18,66.98999786376953,67.0999984741211,65.70999908447266,66.04000091552734,63.207130432128906,2505400
2023-01-19,65.86000061035156,66.56999969482422,65.27999877929688,65.30999755859375,62.50844192504883,2709300
2023-01-20,65.44000244140625,66.44000244140625,64.83999633789062,66.37999725341797,63.53253936767578,3038300
2023-01-23,66.38999938964844,67.30000305175781,66.12000274658203,66.93000030517578,64.0589599609375,2676500
2023-01-24,66.87000274658203,67.44999694824219,66.5999984741211,67.0999984741211,64.2216567993164,1904100
2023-01-25,67.33999633789062,67.33999633789062,66.69999694824219,67.30999755859375,64.42264556884766,4140100
2023-01-26,67.68000030517578,68.0,67.12999725341797,67.97000122070312,65.05433654785156,2294800
2023-01-27,67.8499984741211,68.68000030517578,67.83999633789062,68.30000305175781,65.37018585205078,3979800
2023-01-30,68.06999969482422,68.44999694824219,67.70999908447266,67.7699966430664,64.86289978027344,2652000
2023-01-31,67.52999877929688,68.1500015258789,67.0999984741211,67.83000183105469,65.15975952148438,5001200
2023-02-01,67.62000274658203,68.12999725341797,66.7699966430664,67.9000015258789,65.22699737548828,3303200
2023-02-02,68.20999908447266,68.8499984741211,67.5,67.86000061035156,65.1885757446289,3235300
2023-02-03,67.33000183105469,67.63999938964844,66.37999725341797,67.58999633789062,64.92919921875,3637600
2023-02-06,67.0,67.80999755859375,66.72000122070312,67.7300033569336,65.06369018554688,2489100
2023-02-07,67.29000091552734,67.88999938964844,66.80999755859375,67.37000274658203,64.7178726196289,3609200
2023-02-08,67.26000213623047,67.69999694824219,66.94000244140625,67.22000122070312,64.57376098632812,2520800
2023-02-09,67.43000030517578,67.73999786376953,66.18000030517578,66.2300033569336,63.62274932861328,2395300
2023-02-10,66.08000183105469,67.0,66.02999877929688,66.8499984741211,64.21833801269531,2123500
2023-02-13,67.0,67.3499984741211,66.97000122070312,67.1500015258789,64.50653076171875,2237800
2023-02-14,67.02999877929688,67.12999725341797,65.68000030517578,65.70999908447266,63.12321090698242,3228300
2023-02-15,65.72000122070312,66.44000244140625,65.5199966430664,66.4000015258789,63.78605651855469,2425900
2023-02-16,65.83000183105469,66.63999938964844,65.5199966430664,66.30999755859375,63.6995849609375,2447500
2023-02-17,66.30000305175781,66.4000015258789,65.63999938964844,66.12000274658203,63.51707077026367,2891900
2023-02-21,65.75,66.05000305175781,65.0,65.22000122070312,62.65250778198242,2603800
2023-02-22,65.83000183105469,67.05000305175781,65.41999816894531,65.5199966430664,62.940696716308594,3501900
2023-02-23,66.05000305175781,66.5199966430664,65.68000030517578,66.08000183105469,63.478660583496094,3560100
2023-02-24,65.72000122070312,65.8499984741211,64.66000366210938,64.9800033569336,62.42195510864258,3220400
2023-02-27,65.6500015258789,65.7300033569336,64.45999908447266,64.76000213623047,62.21061706542969,3981100
2023-02-28,64.48999786376953,64.80000305175781,63.90999984741211,63.95000076293945,61.675357818603516,5975000
2023-03-01,63.84000015258789,63.84000015258789,62.77000045776367,63.52000045776367,61.260650634765625,3625700
2023-03-02,63.380001068115234,64.25,63.15999984741211,64.08999633789062,61.810367584228516,3244700
2023-03-03,64.38999938964844,64.79000091552734,64.1500015258789,64.48999786376953,62.19614028930664,3574000
2023-03-06,64.73999786376953,64.88999938964844,64.20999908447266,64.30000305175781,62.01290512084961,3483800
2023-03-07,64.41000366210938,64.51000213623047,63.65999984741211,63.900001525878906,61.62713623046875,3548000
2023-03-08,63.81999969482422,64.58999633789062,63.7599983215332,64.54000091552734,62.24436950683594,2807300
2023-03-09,64.54000091552734,64.69999694824219,63.400001525878906,63.439998626708984,61.18349075317383,3414300
2023-03-10,63.43000030517578,63.4900016784668,61.220001220703125,61.380001068115234,59.19676208496094,5725400
2023-03-13,61.380001068115234,63.66999816894531,61.349998474121094,62.790000915527344,60.556610107421875,6428000
2023-03-14,63.38999938964844,64.02999877929688,62.7400016784668,63.220001220703125,60.971317291259766,5061000
2023-03-15,62.84000015258789,63.75,62.11000061035156,63.060001373291016,60.817012786865234,5503300
2023-03-16,62.63999938964844,62.900001525878906,61.7400016784668,62.43000030517578,60.20941925048828,4573500
2023-03-17,62.38999938964844,62.38999938964844,61.349998474121094,61.380001068115234,59.19676208496094,7068400
2023-03-20,61.65999984741211,62.290000915527344,61.400001525878906,61.970001220703125,59.765777587890625,3943500
2023-03-21,62.279998779296875,62.40999984741211,61.02000045776367,61.27000045776367,59.090675354003906,4396700
2023-03-22,61.0,61.310001373291016,59.36000061035156,59.400001525878906,57.287193298339844,4155200
2023-03-23,59.900001525878906,60.38999938964844,59.09000015258789,59.27000045776367,57.16181564331055,3559300
2023-03-24,59.15999984741211,61.09000015258789,59.06999969482422,61.040000915527344,58.86886215209961,3675100
2023-03-27,61.380001068115234,61.470001220703125,60.619998931884766,60.709999084472656,58.55059814453125,3778500
2023-03-28,60.36000061035156,61.06999969482422,60.25,61.060001373291016,58.88814163208008,2410300
2023-03-29,61.61000061035156,62.13999938964844,61.54999923706055,62.040000915527344,59.833290100097656,3023300
2023-03-30,62.43000030517578,62.86000061035156,62.349998474121094,62.61000061035156,60.383018493652344,3008000
2023-03-31,62.52000045776367,63.36000061035156,62.470001220703125,63.31999969482422,61.31749725341797,4142600
2023-04-03,62.95000076293945,63.400001525878906,62.38999938964844,62.869998931884766,60.88172912597656,5758400
2023-04-04,62.83000183105469,62.9900016784668,62.38999938964844,62.84000015258789,60.85267639160156,2832400
2023-04-05,62.959999084472656,63.11000061035156,62.470001220703125,62.709999084472656,60.72679138183594,4001900
2023-04-06,62.970001220703125,62.97999954223633,62.11000061035156,62.56999969482422,60.59122085571289,3177600
2023-04-10,62.25,62.65999984741211,61.709999084472656,62.650001525878906,60.6686897277832,3083000
2023-04-11,62.5,62.5,61.709999084472656,62.099998474121094,60.136077880859375,7405700
2023-04-12,62.9900016784668,63.220001220703125,61.869998931884766,61.91999816894531,59.96177291870117,4749400
2023-04-13,61.7599983215332,61.7599983215332,60.970001220703125,61.529998779296875,59.584102630615234,5126000
2023-04-14,61.66999816894531,61.88999938964844,60.4900016784668,60.77000045776367,58.848140716552734,3728700
2023-04-17,61.02000045776367,61.56999969482422,60.790000915527344,61.560001373291016,59.613162994384766,2960500
2023-04-18,61.40999984741211,61.75,60.869998931884766,61.11000061035156,59.17738723754883,2197000
2023-04-19,60.66999816894531,61.650001525878906,60.630001068115234,61.63999938964844,59.69062805175781,2290700
2023-04-20,61.439998626708984,61.97999954223633,61.290000915527344,61.93000030517578,59.971458435058594,3031000
2023-04-21,61.970001220703125,62.619998931884766,61.790000915527344,62.33000183105469,60.35880661010742,4020800
2023-04-24,62.380001068115234,62.4900016784668,61.630001068115234,62.09000015258789,60.12639617919922,2647300
2023-04-25,61.88999938964844,62.279998779296875,61.779998779296875,62.040000915527344,60.07797622680664,3493600
2023-04-26,61.9900016784668,62.220001220703125,61.150001525878906,61.310001373291016,59.371063232421875,2788900
2023-04-27,61.310001373291016,62.63999938964844,61.27000045776367,62.290000915527344,60.32007598876953,3183400
2023-04-28,62.189998626708984,62.939998626708984,62.189998626708984,62.84000015258789,61.10281753540039,3463900
2023-05-01,62.599998474121094,62.88999938964844,62.18000030517578,62.2400016784668,60.519405364990234,2194100
2023-05-02,62.130001068115234,62.20000076293945,61.15999984741211,61.38999938964844,59.692901611328125,2620200
2023-05-03,61.529998779296875,61.81999969482422,60.86000061035156,60.970001220703125,59.284515380859375,3099100
2023-05-04,61.15999984741211,62.18000030517578,60.529998779296875,61.91999816894531,60.208251953125,3254900
2023-05-05,62.29999923706055,63.54999923706055,62.27000045776367,62.95000076293945,61.20977783203125,3226500
2023-05-08,62.65999984741211,62.95000076293945,62.470001220703125,62.7599983215332,61.025028228759766,2160400
2023-05-09,62.58000183105469,62.630001068115234,61.970001220703125,62.220001220703125,60.49996566772461,2526900
2023-05-10,62.72999954223633,62.83000183105469,61.90999984741211,62.369998931884766,60.645809173583984,2665300
2023-05-11,62.060001373291016,62.18000030517578,61.38999938964844,61.79999923706055,60.09157180786133,2319500
2023-05-12,61.95000076293945,62.099998474121094,61.59000015258789,62.029998779296875,60.31520462036133,2349600
2023-05-15,62.02000045776367,62.22999954223633,61.61000061035156,61.939998626708984,60.22770309448242,2449700
2023-05-16,61.79999923706055,61.84000015258789,60.279998779296875,60.290000915527344,58.623313903808594,3311800
